Item_Weight,Item_Fat_Content,Item_Visibility,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_PPU,Item_Cat,Outlet_Age,Item_ID
20.199999999999996,Regular,0.096663729,OUT049,Medium,Tier 1,Supermarket Type1,,8.757564356435646,Perishables,22,FD
9.0,Regular,0.050491164,OUT035,Small,Tier 2,Supermarket Type1,,16.855822222222223,Non-Perishables,17,FD
17.6,Low Fat,0.074557961,OUT045,Small,Tier 2,Supermarket Type1,,13.125056818181818,Non-Perishables,19,NC
10.5,Low Fat,0.019049691,OUT046,Small,Tier 1,Supermarket Type1,,17.716571428571427,Non-Perishables,24,DR
19.699999999999996,Low Fat,0.024650932,OUT035,Small,Tier 2,Supermarket Type1,,4.246659898477159,Non-Perishables,17,DR
17.5,Low Fat,0.016730894,OUT035,Small,Tier 2,Supermarket Type1,,7.943885714285714,Perishables,17,FD
10.099999999999998,Low Fat,0.02717463,OUT018,Medium,Tier 3,Supermarket Type2,,7.551188118811883,Perishables,12,FD
14.599999999999998,Low Fat,0.059497511,OUT049,Medium,Tier 1,Supermarket Type1,,12.499835616438359,Non-Perishables,22,NC
6.235,Low Fat,0.118575601,OUT013,High,Tier 3,Supermarket Type1,,41.85902165196471,Non-Perishables,34,NC
10.195,Low Fat,0.080277707,OUT035,Small,Tier 2,Supermarket Type1,,11.686512996566945,Non-Perishables,17,FD
17.7,Regular,0.074370772,OUT019,Small,Tier 1,Grocery Store,,9.20457627118644,Non-Perishables,36,FD
15.349999999999998,Low Fat,0.03514967,OUT046,Small,Tier 1,Supermarket Type1,,7.926579804560262,Non-Perishables,24,NC
12.150000000000002,Low Fat,0.131070648,OUT013,High,Tier 3,Supermarket Type1,,20.110781893004113,Non-Perishables,34,FD
7.8950000000000005,Regular,0.0,OUT045,Small,Tier 2,Supermarket Type1,,12.97443951868271,Perishables,19,FD
5.63,Regular,0.024591047,OUT045,Small,Tier 2,Supermarket Type1,,18.531190053285968,Perishables,19,FD
15.7,Regular,0.037941512,OUT045,Small,Tier 2,Supermarket Type1,,7.821949044585987,Non-Perishables,19,FD
17.0,Regular,0.026719159,OUT017,Small,Tier 2,Supermarket Type1,,8.355705882352941,Non-Perishables,14,FD
15.0,Regular,0.078455536,OUT017,Small,Tier 2,Supermarket Type1,,15.821653333333334,Perishables,14,FD
13.849999999999998,Regular,0.08486204,OUT027,Medium,Tier 3,Supermarket Type3,,8.66515523465704,Perishables,36,FD
13.599999999999998,Regular,0.049869757,OUT017,Small,Tier 2,Supermarket Type1,,8.161117647058825,Non-Perishables,14,FD
18.35,Low Fat,0.099263089,OUT049,Medium,Tier 1,Supermarket Type1,,5.092435967302452,Perishables,22,FD
14.150000000000002,Low Fat,0.182618653,OUT027,Medium,Tier 3,Supermarket Type3,,5.7687349823321545,Non-Perishables,36,DR
7.5,Low Fat,0.096958614,OUT017,Small,Tier 2,Supermarket Type1,,7.381173333333334,Non-Perishables,14,NC
6.215,Low Fat,0.012217624,OUT017,Small,Tier 2,Supermarket Type1,,6.079613837489943,Perishables,14,FD
15.7,Regular,0.030749596,OUT018,Medium,Tier 3,Supermarket Type2,,15.9663949044586,Non-Perishables,12,FD
18.35,Low Fat,0.041838623,OUT018,Medium,Tier 3,Supermarket Type2,,10.20093732970027,Non-Perishables,12,DR
14.8,Regular,0.044141726,OUT017,Small,Tier 2,Supermarket Type1,,7.510608108108108,Perishables,14,FD
9.395,Regular,0.171075221,OUT046,Small,Tier 1,Supermarket Type1,,14.793379457158064,Perishables,24,FD
17.85,Low Fat,0.065912362,OUT049,Medium,Tier 1,Supermarket Type1,,8.280392156862744,Non-Perishables,22,FD
18.35,Regular,0.092602446,OUT018,Medium,Tier 3,Supermarket Type2,,10.0668446866485,Non-Perishables,12,FD
16.25,Regular,0.0,OUT035,Small,Tier 2,Supermarket Type1,,9.407273846153846,Perishables,17,FD
16.75,Low Fat,0.029714904,OUT013,High,Tier 3,Supermarket Type1,,2.351176119402985,Non-Perishables,34,FD
8.02,Low Fat,0.019951406,OUT018,Medium,Tier 3,Supermarket Type2,,19.451022443890274,Non-Perishables,12,NC
10.695,Regular,0.086916126,OUT049,Medium,Tier 1,Supermarket Type1,,14.380289855072464,Non-Perishables,22,FD
5.73,Low Fat,0.051758358,OUT013,High,Tier 3,Supermarket Type1,,32.999965095986035,Non-Perishables,34,DR
16.2,Low Fat,0.033431957,OUT049,Medium,Tier 1,Supermarket Type1,,4.528987654320988,Non-Perishables,22,DR
20.6,Low Fat,0.070979549,OUT035,Small,Tier 2,Supermarket Type1,,3.668427184466019,Non-Perishables,17,NC
17.75,Regular,0.274592283,OUT019,Small,Tier 1,Grocery Store,,13.648101408450705,Perishables,36,FD
20.0,Regular,0.051243144,OUT027,Medium,Tier 3,Supermarket Type3,,6.30839,Non-Perishables,36,FD
12.5,Low Fat,0.020814797,OUT017,Small,Tier 2,Supermarket Type1,,15.877936,Perishables,14,FD
10.599999999999998,Low Fat,0.056520886,OUT027,Medium,Tier 3,Supermarket Type3,,21.949452830188683,Perishables,36,DR
8.895,Regular,0.154640734,OUT019,Small,Tier 1,Grocery Store,,13.971107363687466,Non-Perishables,36,FD
9.21,Low Fat,0.014670454,OUT010,Small,Tier 3,Grocery Store,,13.055526601520086,Perishables,23,FD
8.185,Low Fat,0.046484138,OUT046,Small,Tier 1,Supermarket Type1,,5.860623091020159,Perishables,24,FD
9.1,Low Fat,0.08029289,OUT046,Small,Tier 1,Supermarket Type1,,5.293604395604396,Non-Perishables,24,NC
10.8,Low Fat,0.098970494,OUT017,Small,Tier 2,Supermarket Type1,,9.287425925925925,Perishables,14,FD
19.1,Regular,0.0,OUT018,Medium,Tier 3,Supermarket Type2,,7.6932879581151825,Perishables,12,FD
19.199999999999996,Regular,0.084879879,OUT013,High,Tier 3,Supermarket Type1,,8.053718750000003,Non-Perishables,34,FD
14.5,Low Fat,0.062337196,OUT017,Small,Tier 2,Supermarket Type1,,10.517227586206896,Perishables,14,DR
7.405,Low Fat,0.015197838,OUT027,Medium,Tier 3,Supermarket Type3,,12.115408507765023,Non-Perishables,36,FD
5.845,Regular,0.175778605,OUT010,Small,Tier 3,Grocery Store,,36.770196749358426,Non-Perishables,23,FD
20.5,Low Fat,0.119361811,OUT046,Small,Tier 1,Supermarket Type1,,5.261443902439025,Non-Perishables,24,FD
14.5,Low Fat,0.062112285,OUT045,Small,Tier 2,Supermarket Type1,,10.641365517241379,Perishables,19,DR
5.785,Regular,0.038914743,OUT018,Medium,Tier 3,Supermarket Type2,,45.63961970613656,Perishables,12,FD
7.630000000000001,Regular,0.134982959,OUT045,Small,Tier 2,Supermarket Type1,,5.929252948885976,Non-Perishables,19,FD
18.75,Low Fat,0.023835413,OUT035,Small,Tier 2,Supermarket Type1,,5.285557333333333,Perishables,17,DR
9.695000000000002,Regular,0.0,OUT046,Small,Tier 1,Supermarket Type1,,23.013037648272302,Non-Perishables,24,FD
19.35,Regular,0.040009212,OUT045,Small,Tier 2,Supermarket Type1,,8.438594315245478,Non-Perishables,19,DR
11.8,Regular,0.026398984,OUT049,Medium,Tier 1,Supermarket Type1,,3.297779661016949,Non-Perishables,22,FD
17.75,Regular,0.037856364,OUT013,High,Tier 3,Supermarket Type1,,8.69665352112676,Non-Perishables,34,FD
9.285,Regular,0.021092185,OUT018,Medium,Tier 3,Supermarket Type2,,17.324480344641895,Non-Perishables,12,FD
18.35,Low Fat,0.099109001,OUT046,Small,Tier 1,Supermarket Type1,,5.065188010899182,Perishables,24,FD
12.0,Low Fat,0.104441517,OUT045,Small,Tier 2,Supermarket Type1,,21.81065,Non-Perishables,19,NC
7.02,Low Fat,0.05006853,OUT018,Medium,Tier 3,Supermarket Type2,,11.969373219373221,Perishables,12,DR
8.6,Low Fat,0.090701591,OUT017,Small,Tier 2,Supermarket Type1,,13.281116279069769,Non-Perishables,14,NC
10.195,Low Fat,0.112131275,OUT013,High,Tier 3,Supermarket Type1,,10.994212849435998,Non-Perishables,34,DR
8.895,Low Fat,0.104601689,OUT027,Medium,Tier 3,Supermarket Type3,,4.7570320404721755,Perishables,36,DR
20.1,Regular,0.054330154,OUT027,Medium,Tier 3,Supermarket Type3,,9.526467661691541,Perishables,36,FD
7.02,Low Fat,0.081164178,OUT046,Small,Tier 1,Supermarket Type1,,20.90789173789174,Perishables,24,FD
20.1,Low Fat,0.034793779,OUT018,Medium,Tier 3,Supermarket Type2,,5.964089552238806,Non-Perishables,12,NC
21.1,Regular,0.036275691,OUT019,Small,Tier 1,Grocery Store,,6.142151658767772,Perishables,36,FD
15.599999999999998,Low Fat,0.066861456,OUT045,Small,Tier 2,Supermarket Type1,,11.909769230769232,Non-Perishables,19,NC
11.150000000000002,Regular,0.008292773,OUT049,Medium,Tier 1,Supermarket Type1,,13.656573991031388,Perishables,22,FD
20.35,Regular,0.151379828,OUT045,Small,Tier 2,Supermarket Type1,,3.9374742014742012,Perishables,19,FD
9.1,Low Fat,0.079904068,OUT027,Medium,Tier 3,Supermarket Type3,,5.22767032967033,Non-Perishables,36,NC
9.105,Low Fat,0.038295533,OUT027,Medium,Tier 3,Supermarket Type3,,3.557386051619989,Non-Perishables,36,NC
10.695000000000002,Low Fat,0.0,OUT035,Small,Tier 2,Supermarket Type1,,5.412847124824683,Non-Perishables,17,FD
10.849999999999998,Low Fat,0.162494861,OUT049,Medium,Tier 1,Supermarket Type1,,9.637069124423965,Non-Perishables,22,FD
9.17,Low Fat,0.102480138,OUT027,Medium,Tier 3,Supermarket Type3,,15.566739367502729,Non-Perishables,36,FD
6.28,Low Fat,0.048508058,OUT019,Small,Tier 1,Grocery Store,,13.713343949044585,Non-Perishables,36,DR
18.5,Low Fat,0.059432784,OUT019,Small,Tier 1,Grocery Store,,7.190724324324324,Non-Perishables,36,NC
15.7,Low Fat,0.045195307,OUT035,Small,Tier 2,Supermarket Type1,,11.513757961783439,Non-Perishables,17,FD
8.51,Regular,0.078847814,OUT017,Small,Tier 2,Supermarket Type1,,20.157720329024677,Non-Perishables,14,FD
8.63,Regular,0.028253161,OUT013,High,Tier 3,Supermarket Type1,,19.749965237543453,Non-Perishables,34,FD
5.4399999999999995,Low Fat,0.042648161,OUT010,Small,Tier 3,Grocery Store,,44.40327205882353,Perishables,23,FD
15.349999999999998,Low Fat,0.020358565,OUT049,Medium,Tier 1,Supermarket Type1,,14.10754397394137,Non-Perishables,22,DR
12.5,Regular,0.081356869,OUT027,Medium,Tier 3,Supermarket Type3,,7.2199040000000005,Perishables,36,FD
9.599999999999998,Low Fat,0.024472537,OUT035,Small,Tier 2,Supermarket Type1,,19.50222916666667,Non-Perishables,17,NC
6.095,Low Fat,0.081129049,OUT013,High,Tier 3,Supermarket Type1,,23.595635767022152,Non-Perishables,34,NC
7.39,Low Fat,0.082704564,OUT017,Small,Tier 2,Supermarket Type1,,25.582273342354533,Non-Perishables,14,DR
17.25,Low Fat,0.084332638,OUT046,Small,Tier 1,Supermarket Type1,,15.19368115942029,Non-Perishables,24,DR
17.35,Low Fat,0.167643297,OUT049,Medium,Tier 1,Supermarket Type1,,10.211596541786742,Non-Perishables,22,NC
7.299999999999999,Low Fat,0.08648324,OUT018,Medium,Tier 3,Supermarket Type2,,20.398301369863017,Non-Perishables,12,FD
19.0,Regular,0.097232147,OUT013,High,Tier 3,Supermarket Type1,,2.5195684210526315,Non-Perishables,34,FD
17.0,Regular,0.015952023,OUT013,High,Tier 3,Supermarket Type1,,13.372658823529411,Non-Perishables,34,FD
9.3,Regular,0.033574204,OUT018,Medium,Tier 3,Supermarket Type2,,16.74531182795699,Perishables,12,FD
6.26,Low Fat,0.05501583,OUT019,Small,Tier 1,Grocery Store,,17.863067092651757,Non-Perishables,36,NC
6.155,Regular,0.094641972,OUT035,Small,Tier 2,Supermarket Type1,,34.45264012997563,Perishables,17,FD
6.15,Low Fat,0.046532678,OUT017,Small,Tier 2,Supermarket Type1,,15.81112195121951,Non-Perishables,14,FD
14.349999999999998,Low Fat,0.080719435,OUT049,Medium,Tier 1,Supermarket Type1,,5.64432055749129,Non-Perishables,22,FD
17.6,Regular,0.076107437,OUT035,Small,Tier 2,Supermarket Type1,,6.421602272727273,Perishables,17,FD
12.599999999999998,Regular,0.022014451,OUT045,Small,Tier 2,Supermarket Type1,,19.69914285714286,Perishables,19,FD
13.65,Regular,0.308258994,OUT010,Small,Tier 3,Grocery Store,,15.611003663003663,Non-Perishables,23,FD
10.695,Regular,0.086708987,OUT013,High,Tier 3,Supermarket Type1,,14.464441327723236,Non-Perishables,34,FD
7.905,Low Fat,0.010068952,OUT017,Small,Tier 2,Supermarket Type1,,31.55481340923466,Non-Perishables,14,FD
12.849999999999998,Low Fat,0.093573569,OUT019,Small,Tier 1,Grocery Store,,14.19928404669261,Non-Perishables,36,NC
19.199999999999996,Low Fat,0.035256945,OUT045,Small,Tier 2,Supermarket Type1,,9.465197916666668,Non-Perishables,19,FD
5.4,Low Fat,0.048116258,OUT046,Small,Tier 1,Supermarket Type1,,30.546777777777773,Non-Perishables,24,NC
12.3,Low Fat,0.021950037,OUT018,Medium,Tier 3,Supermarket Type2,,15.505382113821137,Non-Perishables,12,FD
9.3,Low Fat,0.043053682,OUT045,Small,Tier 2,Supermarket Type1,,9.421204301075267,Perishables,19,FD
10.5,Low Fat,0.041564073,OUT018,Medium,Tier 3,Supermarket Type2,,3.658704761904762,Perishables,12,FD
12.599999999999998,Low Fat,0.087947879,OUT017,Small,Tier 2,Supermarket Type1,,8.724031746031747,Perishables,14,FD
21.25,Low Fat,0.113780055,OUT049,Medium,Tier 1,Supermarket Type1,,11.055529411764706,Non-Perishables,22,NC
11.8,Regular,0.171246685,OUT017,Small,Tier 2,Supermarket Type1,,9.879949152542371,Non-Perishables,14,FD
8.895,Regular,0.038852056,OUT027,Medium,Tier 3,Supermarket Type3,,23.555885328836425,Non-Perishables,36,FD
8.365,Low Fat,0.072139167,OUT018,Medium,Tier 3,Supermarket Type2,,4.393377166766288,Non-Perishables,12,DR
7.6,Regular,0.249342884,OUT019,Small,Tier 1,Grocery Store,,22.176947368421054,Non-Perishables,36,FD
18.75,Low Fat,0.052031075,OUT035,Small,Tier 2,Supermarket Type1,,5.665493333333333,Non-Perishables,17,NC
13.150000000000002,Regular,0.037921193,OUT013,High,Tier 3,Supermarket Type1,,6.645292775665398,Non-Perishables,34,FD
6.13,Low Fat,0.047404371,OUT010,Small,Tier 3,Grocery Store,,17.845220228384992,Non-Perishables,23,NC
19.75,Regular,0.0,OUT046,Small,Tier 1,Supermarket Type1,,9.097012658227849,Non-Perishables,24,FD
20.25,Low Fat,0.058650124,OUT027,Medium,Tier 3,Supermarket Type3,,12.23930864197531,Non-Perishables,36,NC
6.424999999999999,Low Fat,0.093377128,OUT013,High,Tier 3,Supermarket Type1,,27.18617898832685,Perishables,34,FD
8.31,Regular,0.115581112,OUT013,High,Tier 3,Supermarket Type1,,21.36014440433213,Non-Perishables,34,FD
16.5,Regular,0.0,OUT013,High,Tier 3,Supermarket Type1,,6.1999393939393945,Non-Perishables,34,FD
10.395,Low Fat,0.112097216,OUT046,Small,Tier 1,Supermarket Type1,,5.677922077922078,Non-Perishables,24,FD
13.849999999999998,Regular,0.085204025,OUT013,High,Tier 3,Supermarket Type1,,8.585732851985561,Perishables,34,FD
10.395,Low Fat,0.030012644,OUT027,Medium,Tier 3,Supermarket Type3,,11.170524290524291,Non-Perishables,36,FD
5.305,Regular,0.0470198,OUT035,Small,Tier 2,Supermarket Type1,,34.45066918001885,Perishables,17,FD
15.0,Regular,0.04492594,OUT010,Small,Tier 3,Grocery Store,,14.796373333333333,Non-Perishables,23,FD
9.5,Regular,0.048449768,OUT027,Medium,Tier 3,Supermarket Type3,,19.53576842105263,Non-Perishables,36,FD
8.01,Low Fat,0.069907412,OUT027,Medium,Tier 3,Supermarket Type3,,4.613383270911362,Non-Perishables,36,DR
13.65,Regular,0.184132888,OUT035,Small,Tier 2,Supermarket Type1,,15.684263736263736,Non-Perishables,17,FD
10.650000000000002,Low Fat,0.040123315,OUT010,Small,Tier 3,Grocery Store,,5.12931455399061,Perishables,23,FD
10.099999999999998,Low Fat,0.046575743,OUT035,Small,Tier 2,Supermarket Type1,,6.1572079207920805,Non-Perishables,17,DR
20.6,Low Fat,0.023452939,OUT046,Small,Tier 1,Supermarket Type1,,4.547466019417476,Perishables,24,FD
10.3,Regular,0.024896589,OUT046,Small,Tier 1,Supermarket Type1,,16.819631067961165,Non-Perishables,24,FD
6.26,Low Fat,0.031416038,OUT035,Small,Tier 2,Supermarket Type1,,17.97488817891374,Non-Perishables,17,NC
7.485,Low Fat,0.06912372,OUT046,Small,Tier 1,Supermarket Type1,,14.592224448897795,Non-Perishables,24,FD
18.1,Low Fat,0.177820954,OUT013,High,Tier 3,Supermarket Type1,,8.603801104972375,Perishables,34,FD
8.3,Low Fat,0.061900923,OUT019,Small,Tier 1,Grocery Store,,4.560313253012048,Perishables,36,FD
5.799999999999999,Low Fat,0.0,OUT049,Medium,Tier 1,Supermarket Type1,,15.313310344827588,Perishables,22,FD
13.3,Low Fat,0.021255857,OUT013,High,Tier 3,Supermarket Type1,,8.95581954887218,Non-Perishables,34,FD
14.7,Low Fat,0.071948252,OUT027,Medium,Tier 3,Supermarket Type3,,3.3199591836734696,Perishables,36,FD
15.849999999999998,Regular,0.007175526,OUT018,Medium,Tier 3,Supermarket Type2,,2.5771608832807575,Non-Perishables,12,FD
12.599999999999998,Regular,0.06239666,OUT027,Medium,Tier 3,Supermarket Type3,,8.095158730158731,Non-Perishables,36,FD
15.0,Low Fat,0.058112049,OUT027,Medium,Tier 3,Supermarket Type3,,3.0382933333333333,Non-Perishables,36,FD
11.599999999999998,Low Fat,0.02970149,OUT010,Small,Tier 3,Grocery Store,,15.462810344827588,Non-Perishables,23,FD
9.599999999999998,Regular,0.027498277,OUT017,Small,Tier 2,Supermarket Type1,,27.107333333333337,Non-Perishables,14,FD
4.589999999999999,Low Fat,0.071180921,OUT017,Small,Tier 2,Supermarket Type1,,24.877124183006543,Non-Perishables,14,DR
21.35,Low Fat,0.077679213,OUT013,High,Tier 3,Supermarket Type1,,4.553133489461358,Perishables,34,FD
7.5200000000000005,Regular,0.073685833,OUT010,Small,Tier 3,Grocery Store,,24.45412234042553,Non-Perishables,23,FD
15.7,Low Fat,0.160632642,OUT035,Small,Tier 2,Supermarket Type1,,3.685108280254777,Non-Perishables,17,NC
15.7,Regular,0.018914599,OUT013,High,Tier 3,Supermarket Type1,,3.799592356687898,Perishables,34,FD
17.0,Regular,0.01596229,OUT035,Small,Tier 2,Supermarket Type1,,13.578541176470587,Non-Perishables,17,FD
14.75,Low Fat,0.089322461,OUT046,Small,Tier 1,Supermarket Type1,,7.610291525423729,Non-Perishables,24,FD
8.1,Regular,0.134595967,OUT045,Small,Tier 2,Supermarket Type1,,4.746666666666667,Non-Perishables,19,FD
18.2,Regular,0.0,OUT049,Medium,Tier 1,Supermarket Type1,,13.352725274725275,Non-Perishables,22,FD
17.1,Low Fat,0.03879778,OUT049,Medium,Tier 1,Supermarket Type1,,9.730070175438595,Non-Perishables,22,NC
5.845,Regular,0.0,OUT019,Small,Tier 1,Grocery Store,,36.56489307100086,Non-Perishables,36,FD
5.26,Regular,0.041772386,OUT046,Small,Tier 1,Supermarket Type1,,31.385323193916353,Non-Perishables,24,FD
6.035,Regular,0.065886059,OUT049,Medium,Tier 1,Supermarket Type1,,30.641922120961063,Non-Perishables,22,FD
17.35,Regular,0.027666863,OUT045,Small,Tier 2,Supermarket Type1,,5.071216138328531,Non-Perishables,19,FD
12.150000000000002,Low Fat,0.079416624,OUT035,Small,Tier 2,Supermarket Type1,,2.9835884773662547,Non-Perishables,17,NC
16.85,Low Fat,0.044504129,OUT045,Small,Tier 2,Supermarket Type1,,10.891786350148367,Perishables,19,FD
11.150000000000002,Regular,0.085915295,OUT035,Small,Tier 2,Supermarket Type1,,15.316502242152463,Non-Perishables,17,FD
16.75,Low Fat,0.060888099,OUT017,Small,Tier 2,Supermarket Type1,,10.263319402985074,Perishables,14,FD
19.35,Regular,0.07707176,OUT018,Medium,Tier 3,Supermarket Type2,,5.832134366925064,Non-Perishables,12,FD
7.75,Low Fat,0.043306047,OUT049,Medium,Tier 1,Supermarket Type1,,12.302399999999999,Non-Perishables,22,FD
19.75,Low Fat,0.034081551,OUT017,Small,Tier 2,Supermarket Type1,,10.723554430379746,Non-Perishables,14,FD
16.7,Regular,0.05215787,OUT027,Medium,Tier 3,Supermarket Type3,,6.851353293413173,Non-Perishables,36,FD
7.59,Regular,0.0,OUT017,Small,Tier 2,Supermarket Type1,,22.767852437417655,Perishables,14,FD
8.775,Low Fat,0.110532975,OUT017,Small,Tier 2,Supermarket Type1,,5.04191452991453,Perishables,14,DR
13.599999999999998,Regular,0.119176431,OUT046,Small,Tier 1,Supermarket Type1,,17.20073529411765,Perishables,24,FD
7.549999999999999,Low Fat,0.027038245,OUT027,Medium,Tier 3,Supermarket Type3,,20.110463576158942,Non-Perishables,36,FD
13.349999999999998,Low Fat,0.108714206,OUT010,Small,Tier 3,Grocery Store,,6.987295880149814,Non-Perishables,23,FD
12.650000000000002,Low Fat,0.03538128,OUT013,High,Tier 3,Supermarket Type1,,18.237233201581024,Non-Perishables,34,FD
6.635,Low Fat,0.027124299,OUT045,Small,Tier 2,Supermarket Type1,,26.06474755086662,Non-Perishables,19,NC
20.1,Regular,0.095344543,OUT019,Small,Tier 1,Grocery Store,,7.578935323383084,Non-Perishables,36,FD
5.155,Low Fat,0.08318261,OUT035,Small,Tier 2,Supermarket Type1,,48.27887487875849,Non-Perishables,17,FD
21.0,Low Fat,0.049405001,OUT045,Small,Tier 2,Supermarket Type1,,9.183228571428572,Non-Perishables,19,FD
12.5,Low Fat,0.006803416,OUT017,Small,Tier 2,Supermarket Type1,,3.264896,Non-Perishables,14,NC
8.785,Low Fat,0.026073405,OUT018,Medium,Tier 3,Supermarket Type2,,13.823722253841776,Perishables,12,FD
15.2,Regular,0.103939618,OUT049,Medium,Tier 1,Supermarket Type1,,11.421407894736843,Perishables,22,FD
19.699999999999996,Low Fat,0.078231229,OUT018,Medium,Tier 3,Supermarket Type2,,9.211472081218277,Non-Perishables,12,FD
10.5,Low Fat,0.087966875,OUT010,Small,Tier 3,Grocery Store,,8.722190476190477,Non-Perishables,23,FD
6.385,Regular,0.124214471,OUT018,Medium,Tier 3,Supermarket Type2,,5.573594361785435,Non-Perishables,12,FD
8.1,Regular,0.019880322,OUT017,Small,Tier 2,Supermarket Type1,,10.866641975308642,Non-Perishables,14,FD
10.5,Regular,0.041829904,OUT010,Small,Tier 3,Grocery Store,,20.747695238095236,Perishables,23,FD
8.67,Low Fat,0.065538317,OUT049,Medium,Tier 1,Supermarket Type1,,16.356724336793544,Non-Perishables,22,DR
17.85,Low Fat,0.046729336,OUT045,Small,Tier 2,Supermarket Type1,,8.547238095238095,Perishables,19,FD
17.5,Low Fat,0.0,OUT019,Small,Tier 1,Grocery Store,,10.63009142857143,Perishables,36,FD
10.8,Low Fat,0.058150483,OUT027,Medium,Tier 3,Supermarket Type3,,6.86462962962963,Non-Perishables,36,DR
7.6850000000000005,Low Fat,0.025517058,OUT049,Medium,Tier 1,Supermarket Type1,,19.19011060507482,Non-Perishables,22,NC
16.5,Regular,0.0,OUT019,Small,Tier 1,Grocery Store,,11.13510303030303,Perishables,36,FD
7.285000000000001,Low Fat,0.050167414,OUT018,Medium,Tier 3,Supermarket Type2,,21.54135895676046,Perishables,12,FD
13.349999999999998,Low Fat,0.102015088,OUT027,Medium,Tier 3,Supermarket Type3,,17.021363295880153,Perishables,36,FD
11.099999999999998,Low Fat,0.110651177,OUT035,Small,Tier 2,Supermarket Type1,,17.367981981981988,Perishables,17,FD
19.6,Low Fat,0.094352624,OUT045,Small,Tier 2,Supermarket Type1,,12.952540816326529,Non-Perishables,19,NC
6.76,Regular,0.029027743,OUT049,Medium,Tier 1,Supermarket Type1,,12.040828402366865,Perishables,22,FD
12.0,Regular,0.020494302,OUT018,Medium,Tier 3,Supermarket Type2,,8.433683333333333,Perishables,12,FD
9.285,Regular,0.021125435,OUT017,Small,Tier 2,Supermarket Type1,,17.20600969305331,Non-Perishables,14,FD
11.395,Low Fat,0.009830622,OUT027,Medium,Tier 3,Supermarket Type3,,4.291654234313295,Non-Perishables,36,NC
4.905,Low Fat,0.0,OUT046,Small,Tier 1,Supermarket Type1,,40.321467889908256,Non-Perishables,24,FD
18.2,Low Fat,0.058559885,OUT049,Medium,Tier 1,Supermarket Type1,,12.233274725274725,Non-Perishables,22,NC
10.3,Low Fat,0.117169698,OUT045,Small,Tier 2,Supermarket Type1,,15.161456310679611,Non-Perishables,19,NC
19.85,Low Fat,0.005256469,OUT018,Medium,Tier 3,Supermarket Type2,,13.30420151133501,Perishables,12,FD
18.0,Low Fat,0.025860761,OUT010,Small,Tier 3,Grocery Store,,8.731133333333334,Non-Perishables,23,NC
7.5649999999999995,Low Fat,0.054949947,OUT017,Small,Tier 2,Supermarket Type1,,7.269398545935228,Non-Perishables,14,NC
6.055,Low Fat,0.054457963,OUT019,Small,Tier 1,Grocery Store,,26.235805119735755,Perishables,36,FD
16.0,Regular,0.098790484,OUT027,Medium,Tier 3,Supermarket Type3,,5.36785,Non-Perishables,36,FD
8.115,Regular,0.032289868,OUT018,Medium,Tier 3,Supermarket Type2,,19.432803450400492,Non-Perishables,12,FD
8.8,Low Fat,0.071429389,OUT046,Small,Tier 1,Supermarket Type1,,23.57513636363636,Non-Perishables,24,FD
10.395,Regular,0.036876003,OUT035,Small,Tier 2,Supermarket Type1,,21.965868205868205,Perishables,17,FD
11.8,Low Fat,0.201643565,OUT019,Small,Tier 1,Grocery Store,,16.754949152542373,Non-Perishables,36,DR
7.725,Low Fat,0.079978878,OUT010,Small,Tier 3,Grocery Store,,32.1435857605178,Non-Perishables,23,FD
9.3,Low Fat,0.066783292,OUT046,Small,Tier 1,Supermarket Type1,,19.680559139784943,Non-Perishables,24,FD
5.9399999999999995,Regular,0.029347924,OUT013,High,Tier 3,Supermarket Type1,,31.726531986531988,Perishables,34,FD
6.055,Low Fat,0.0,OUT013,High,Tier 3,Supermarket Type1,,26.450503715937245,Perishables,34,FD
14.0,Regular,0.0,OUT018,Medium,Tier 3,Supermarket Type2,,11.11897142857143,Non-Perishables,12,FD
12.150000000000002,Low Fat,0.018447852,OUT045,Small,Tier 2,Supermarket Type1,,20.7958683127572,Non-Perishables,19,FD
12.0,Low Fat,0.103725396,OUT027,Medium,Tier 3,Supermarket Type3,,21.81065,Non-Perishables,36,NC
11.150000000000002,Low Fat,0.073307104,OUT013,High,Tier 3,Supermarket Type1,,5.848807174887892,Non-Perishables,34,NC
15.5,Regular,0.168661356,OUT010,Small,Tier 3,Grocery Store,,12.637212903225807,Perishables,23,FD
17.7,Low Fat,0.051018257,OUT049,Medium,Tier 1,Supermarket Type1,,7.077276836158192,Non-Perishables,22,NC
13.849999999999998,Regular,0.085258864,OUT035,Small,Tier 2,Supermarket Type1,,8.434108303249099,Perishables,17,FD
18.699999999999996,Low Fat,0.057489563,OUT013,High,Tier 3,Supermarket Type1,,4.5324385026737986,Perishables,34,FD
16.1,Low Fat,0.034446714,OUT018,Medium,Tier 3,Supermarket Type2,,15.735130434782608,Perishables,12,FD
10.5,Low Fat,0.071198613,OUT013,High,Tier 3,Supermarket Type1,,11.48664761904762,Non-Perishables,34,FD
7.725,Low Fat,0.047857249,OUT049,Medium,Tier 1,Supermarket Type1,,32.260090614886735,Non-Perishables,22,FD
11.099999999999998,Low Fat,0.135116764,OUT035,Small,Tier 2,Supermarket Type1,,19.860198198198205,Non-Perishables,17,FD
